epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,71.2311,1.01915,1.12798,0.99958,0.92567,1,0.98407,0.72009,0.92609,0.97742,1.00852,0.0014654,0.0014654,0.0014654
29,73.8555,1.05155,1.13042,1.03508,0.88762,1,0.98264,0.7041,0.9151,0.8735,0.98755,0.0014456,0.0014456,0.0014456
30,76.3387,1.01607,1.03144,0.97223,0.88452,1,0.98108,0.7341,0.94829,0.88883,1.00008,0.0014258,0.0014258,0.0014258
31,79.0882,0.94235,1.03145,0.966,0.85684,1,0.97364,0.67645,1.01188,0.85238,1.01715,0.001406,0.001406,0.001406
32,81.3912,1.08137,1.1395,1.0387,0.92277,0.95603,0.96145,0.67263,0.98827,0.87155,1.04157,0.0013862,0.0013862,0.0013862
33,83.8964,0.96762,0.98865,0.95855,0.89169,0.98819,0.96994,0.67033,0.97516,0.86914,1.00273,0.0013664,0.0013664,0.0013664
34,86.5549,1.10345,1.26184,1.04887,0.89144,0.98576,0.95156,0.64025,1.12141,1.01153,1.05249,0.0013466,0.0013466,0.0013466
35,89.0526,1.08365,1.11661,1.02035,0.85733,0.96155,0.97836,0.64391,1.16514,0.99552,1.08963,0.0013268,0.0013268,0.0013268
36,91.7069,1.0204,1.08312,1.04917,0.84815,1,0.96935,0.66285,1.055,0.97751,1.06873,0.001307,0.001307,0.001307
37,94.276,1.03926,0.97443,1.05637,0.92503,0.98748,0.97924,0.69811,0.96171,0.84597,1.03212,0.0012872,0.0012872,0.0012872
38,96.8885,1.03251,0.98157,1.08719,0.93501,0.96,0.97924,0.67043,1.01417,0.83381,1.04427,0.0012674,0.0012674,0.0012674
39,99.3886,0.96389,0.99802,1.00872,0.88576,1,0.96976,0.69586,0.99789,0.86008,1.04275,0.0012476,0.0012476,0.0012476
40,102.071,0.92769,0.98773,0.99174,0.95248,0.96,0.97764,0.71886,0.93547,0.82215,1.02823,0.0012278,0.0012278,0.0012278
41,104.48,0.9083,0.89699,1.02236,0.88499,1,0.98149,0.76231,0.90325,0.94185,1.00665,0.001208,0.001208,0.001208
42,107.234,0.97004,0.92823,1.02893,0.88068,1,0.98003,0.69659,0.94401,0.96132,1.00942,0.0011882,0.0011882,0.0011882
43,109.831,0.89734,0.86537,0.95801,0.91311,1,0.97407,0.68907,0.94207,0.85843,1.00167,0.0011684,0.0011684,0.0011684
44,112.515,1.01689,0.91807,0.99658,0.90709,1,0.97407,0.69388,0.96406,0.83373,0.99565,0.0011486,0.0011486,0.0011486
45,115.11,0.96304,0.94618,0.98756,0.92341,0.96474,0.99204,0.67231,0.96368,0.83032,1.02007,0.0011288,0.0011288,0.0011288
46,117.731,0.98107,0.84208,0.97401,0.95929,0.96,0.99204,0.68419,0.93975,0.82694,0.99846,0.001109,0.001109,0.001109
47,120.352,0.94048,0.88712,0.95999,0.92065,1,0.99192,0.71705,0.91119,0.81103,0.99681,0.0010892,0.0010892,0.0010892
48,122.847,0.90852,0.9472,0.98034,0.97787,0.96,0.99204,0.71171,0.92783,0.74841,0.98906,0.0010694,0.0010694,0.0010694
49,125.364,0.96814,0.84988,0.95254,0.99467,1,0.995,0.68005,1.02529,0.75701,1.01806,0.0010496,0.0010496,0.0010496
50,128.153,0.90464,0.85705,0.96313,0.99182,1,0.995,0.73354,0.96892,0.66568,0.99588,0.0010298,0.0010298,0.0010298
51,130.758,0.88527,0.81828,0.98997,0.96135,0.99509,0.99346,0.76674,0.90339,0.65394,0.99357,0.00101,0.00101,0.00101
52,133.244,0.94612,0.85592,0.97894,0.98999,0.96,0.99346,0.74774,0.90067,0.75033,0.98553,0.0009902,0.0009902,0.0009902
53,135.903,0.82675,0.80874,0.93869,1,0.9951,0.995,0.72064,0.93402,0.67165,0.97806,0.0009704,0.0009704,0.0009704
54,138.372,0.88868,0.82299,0.95562,1,0.99747,0.995,0.72155,0.953,0.65093,0.96935,0.0009506,0.0009506,0.0009506
55,140.877,0.85792,0.7721,0.92745,1,0.9446,0.99204,0.73295,0.90539,0.64975,0.9664,0.0009308,0.0009308,0.0009308
56,143.472,0.84047,0.76097,0.93103,0.95071,0.96,0.98911,0.74059,0.91045,0.64308,0.97322,0.000911,0.000911,0.000911
57,145.928,0.85243,0.77425,0.93571,0.92562,0.9957,0.98907,0.73216,0.88957,0.63352,0.96699,0.0008912,0.0008912,0.0008912
58,148.534,0.84803,0.76466,0.91967,0.92559,0.99529,0.98741,0.72272,0.90186,0.61379,0.96181,0.0008714,0.0008714,0.0008714
59,151.006,0.8122,0.72466,0.91068,0.91792,0.96,0.98474,0.70255,0.90615,0.62811,0.96599,0.0008516,0.0008516,0.0008516
60,153.47,0.82128,0.73884,0.93786,0.9563,0.96,0.98751,0.71296,0.93567,0.63174,0.96851,0.0008318,0.0008318,0.0008318
61,155.974,0.90009,0.75112,0.91772,0.89254,0.99678,0.98456,0.69865,0.9639,0.68745,0.99015,0.000812,0.000812,0.000812
62,158.631,0.91571,0.80498,0.96316,0.92043,1,0.98741,0.72056,0.95738,0.72835,0.98781,0.0007922,0.0007922,0.0007922
63,161.221,0.92612,0.7884,0.93861,0.9254,1,0.99044,0.7061,0.96714,0.79021,0.99495,0.0007724,0.0007724,0.0007724
64,163.619,0.84852,0.74587,0.94404,0.96091,0.98361,0.99192,0.71552,0.95551,0.77177,0.98636,0.0007526,0.0007526,0.0007526
65,165.996,0.82877,0.72565,0.92695,0.97927,1,0.995,0.75834,0.85196,0.64817,0.95697,0.0007328,0.0007328,0.0007328
66,168.787,0.8479,0.68659,0.95775,0.97819,1,0.995,0.76182,0.85184,0.6027,0.95697,0.000713,0.000713,0.000713
67,171.479,0.81246,0.7012,0.89944,0.96358,0.96,0.99346,0.73515,0.85927,0.59151,0.94696,0.0006932,0.0006932,0.0006932
68,174.198,0.85884,0.71966,0.92811,0.9195,1,0.99044,0.74857,0.83113,0.58328,0.93583,0.0006734,0.0006734,0.0006734
69,176.909,0.77025,0.65573,0.92534,0.96096,0.98495,0.98885,0.74596,0.81862,0.58587,0.94198,0.0006536,0.0006536,0.0006536
70,179.497,0.75182,0.69198,0.92719,0.9208,1,0.98724,0.74109,0.81144,0.58601,0.94292,0.0006338,0.0006338,0.0006338
71,182.293,0.81897,0.67672,0.9258,0.91938,1,0.98741,0.7356,0.83878,0.56586,0.95084,0.000614,0.000614,0.000614
72,185.124,0.76356,0.73443,0.91568,0.9248,1,0.98907,0.74484,0.85415,0.56488,0.95036,0.0005942,0.0005942,0.0005942
73,187.638,0.75816,0.65601,0.89246,0.91458,1,0.98741,0.73335,0.86672,0.59698,0.96246,0.0005744,0.0005744,0.0005744
74,190.595,0.69812,0.66652,0.91009,0.9518,0.96,0.98884,0.72648,0.87931,0.6156,0.96842,0.0005546,0.0005546,0.0005546
75,193.495,0.73333,0.65741,0.91447,0.92472,0.98305,0.98884,0.73273,0.89624,0.60538,0.97113,0.0005348,0.0005348,0.0005348
76,196.022,0.72953,0.6412,0.9133,0.8869,1,0.98597,0.75063,0.86304,0.60998,0.9694,0.000515,0.000515,0.000515
77,199.098,0.73808,0.68022,0.91188,0.88597,1,0.98597,0.76526,0.81506,0.57544,0.94871,0.0004952,0.0004952,0.0004952
78,201.676,0.72462,0.64167,0.90338,1,0.91218,0.98911,0.7721,0.79969,0.5659,0.94245,0.0004754,0.0004754,0.0004754
79,204.54,0.7172,0.65179,0.89275,0.97645,1,0.995,0.77702,0.77955,0.53358,0.92727,0.0004556,0.0004556,0.0004556
80,207.124,0.72627,0.63973,0.91912,0.99224,1,0.995,0.78416,0.75775,0.53161,0.92283,0.0004358,0.0004358,0.0004358
81,209.95,0.64028,0.6054,0.89357,0.98903,1,0.995,0.77365,0.7466,0.51958,0.91769,0.000416,0.000416,0.000416
82,212.637,0.71366,0.61365,0.89118,0.98574,1,0.995,0.79707,0.75163,0.51207,0.91696,0.0003962,0.0003962,0.0003962
83,215.926,0.74715,0.64359,0.92511,0.98419,1,0.995,0.78818,0.7743,0.49164,0.92355,0.0003764,0.0003764,0.0003764
84,218.541,0.70834,0.59485,0.88804,0.9819,1,0.995,0.79563,0.78383,0.50845,0.92599,0.0003566,0.0003566,0.0003566
85,221.62,0.72717,0.61769,0.9239,0.96006,1,0.995,0.78054,0.78584,0.52285,0.92485,0.0003368,0.0003368,0.0003368
86,224.311,0.67112,0.6057,0.90304,0.96142,1,0.995,0.77528,0.79563,0.51493,0.92404,0.000317,0.000317,0.000317
87,227.679,0.79398,0.6413,0.89489,0.96797,1,0.995,0.78479,0.76861,0.49836,0.91553,0.0002972,0.0002972,0.0002972
88,230.877,0.6735,0.5886,0.88833,0.97663,1,0.995,0.76873,0.76979,0.49705,0.91642,0.0002774,0.0002774,0.0002774
89,233.592,0.69631,0.60255,0.89913,0.98404,1,0.995,0.75699,0.77023,0.49178,0.91833,0.0002576,0.0002576,0.0002576
90,236.098,0.70794,0.63282,0.91883,0.98408,1,0.995,0.7712,0.77659,0.49946,0.91995,0.0002378,0.0002378,0.0002378
91,243.128,0.60971,0.61242,0.87999,0.99734,1,0.995,0.76771,0.78954,0.52731,0.92139,0.000218,0.000218,0.000218
92,245.869,0.66677,0.62268,0.8636,0.95518,1,0.99346,0.77775,0.79589,0.52499,0.92398,0.0001982,0.0001982,0.0001982
93,248.329,0.58751,0.61094,0.86183,0.95681,1,0.99346,0.76968,0.7948,0.52096,0.92275,0.0001784,0.0001784,0.0001784
94,251.038,0.62719,0.59918,0.85718,0.95878,1,0.99346,0.7728,0.79068,0.51567,0.92198,0.0001586,0.0001586,0.0001586
95,253.664,0.62549,0.58965,0.87238,0.95801,1,0.99346,0.76203,0.79187,0.52245,0.92205,0.0001388,0.0001388,0.0001388
96,256.34,0.61707,0.59498,0.86226,0.95685,1,0.99346,0.75841,0.79419,0.52537,0.92185,0.000119,0.000119,0.000119
97,259.056,0.5936,0.57593,0.84043,0.95965,1,0.99346,0.7592,0.78834,0.51594,0.91861,9.92e-05,9.92e-05,9.92e-05
98,261.505,0.60596,0.59615,0.87823,0.98007,1,0.995,0.75638,0.78392,0.50386,0.91685,7.94e-05,7.94e-05,7.94e-05
99,264.124,0.58083,0.55614,0.84271,1,0.98527,0.995,0.77045,0.77922,0.50494,0.91574,5.96e-05,5.96e-05,5.96e-05
100,266.698,0.5664,0.57444,0.83992,1,0.98846,0.995,0.77062,0.77167,0.50345,0.91351,3.98e-05,3.98e-05,3.98e-05
